Juma Ventures
Budget Income Statement for Custom Record
From Jan 2018 to Dec 2018

Options: Activity Only
Financial Row ,Account (Line): Internal ID ,Account (Line): Account Type ,Department: Name ,Location: Name ,Jan 2018 ,Feb 2018 ,Mar 2018 ,Apr 2018 ,May 2018 ,Jun 2018 ,Jul 2018 ,Aug 2018 ,Sep 2018 ,Oct 2018 ,Nov 2018 ,Dec 2018 ,Total 
,395,Expense,Pathways,SEA,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,$250.00,$60.00,$60.00,$60.00,$60.00,$60.00,$910.00
,395,Expense,YouthConnect,SEA,$0.00,$0.00,$75.00,$75.00,$75.00,$75.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00
,395,Expense,EXEC,SF,$0.00,$250.00,$500.00,$0.00,$250.00,$500.00,$0.00,$250.00,$500.00,$0.00,$250.00,$0.00,"$2,500.00"
,395,Expense,Pathways,SF,$900.00,$700.00,"$5,900.00",$900.00,$700.00,"$1,000.00","$2,300.00","$1,050.00",$700.00,$900.00,$700.00,"$1,000.00","$16,750.00"
,395,Expense,YouthConnect,SF,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,395,Expense,ENT,Safeco Field,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00,$0.00,$0.00,$0.00,$250.00,$0.00,$500.00
,395,Expense,ENT,SunTrust Park,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,$400.00
Total - 8355 - Food & meals,,,,,"$2,505.00","$2,405.00","$8,180.00","$2,350.00","$2,800.00","$3,250.00","$4,865.00","$3,325.00","$2,875.00","$1,825.00","$2,725.00","$1,875.00","$38,980.00"
8358 - Other meeting expenses,,,,,,,,,,,,,,,,,
,396,Expense,YouthConnect,ATL,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$600.00
,396,Expense,ENT,New Orleans Arena,$200.00,$200.00,$200.00,$200.00,$200.00,$200.00,$200.00,$200.00,$200.00,$200.00,$200.00,$200.00,"$2,400.00"
,396,Expense,YouthConnect,SAC,$0.00,$0.00,$150.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$0.00,$0.00,$450.00
,396,Expense,Pathways,SEA,$0.00,$0.00,$200.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00
,396,Expense,ENT,SunTrust Park,$0.00,$200.00,$0.00,$0.00,$0.00,$0.00,$200.00,$0.00,$0.00,$0.00,$0.00,$0.00,$400.00
Total - 8358 - Other meeting expenses,,,,,$250.00,$450.00,$600.00,$250.00,$250.00,$250.00,$450.00,$250.00,$550.00,$250.00,$250.00,$250.00,"$4,050.00"
Total - 8350 - Meeting Expenses,,,,,"$3,005.00","$3,105.00","$9,230.00","$2,850.00","$3,200.00","$4,600.00","$6,145.00","$3,725.00","$4,575.00","$2,325.00","$3,125.00","$3,475.00","$49,360.00"
8400 - Enterprise expenses,,,,,,,,,,,,,,,,,
8410 - Equipment (non-capital),,,,,,,,,,,,,,,,,
,397,Expense,ENT,AT&T Park,$0.00,$0.00,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
,397,Expense,ENT,Golden 1 Center,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$500.00
,397,Expense,ENT,Levi's Stadium,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00","$1,000.00","$1,000.00","$1,000.00",$0.00,"$4,000.00"
Total - 8410 - Equipment (non-capital),,,,,$0.00,$0.00,"$10,000.00",$0.00,$0.00,$0.00,$0.00,"$1,000.00","$1,000.00","$1,500.00","$1,000.00",$0.00,"$14,500.00"
8430 - Uniforms,,,,,,,,,,,,,,,,,
,398,Expense,ENT,AA Center,$0.00,"$1,250.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,250.00",$0.00,$0.00,$0.00,"$2,500.00"
,398,Expense,ENT,AT&T Park,$0.00,$0.00,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00"
,398,Expense,ENT,Avaya Stadium,$0.00,$150.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00
,398,Expense,ENT,Coliseum,$0.00,$0.00,$300.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00
,398,Expense,ENT,Golden 1 Center,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,200.00",$0.00,$0.00,"$1,200.00"
,398,Expense,ENT,Levi's Stadium,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,500.00"
,398,Expense,ENT,New Orleans Arena,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$900.00
,398,Expense,ENT,Safeco Field,$0.00,$0.00,"$2,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,400.00"
,398,Expense,ENT,SunTrust Park,$0.00,$0.00,$200.00,$0.00,$0.00,$200.00,$0.00,$0.00,$0.00,$200.00,$0.00,$0.00,$600.00
,398,Expense,ENT,Toyota Center,$0.00,"$1,250.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,250.00",$0.00,$0.00,$0.00,"$2,500.00"
,398,Expense,ENT,UW,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00,$0.00,$0.00,$0.00,$250.00
Total - 8430 - Uniforms,,,,,$75.00,"$2,725.00","$5,475.00",$75.00,$75.00,$275.00,"$1,575.00",$75.00,"$2,825.00","$1,475.00",$75.00,$75.00,"$14,800.00"
8450 - Concessionaire fees,,,,,,,,,,,,,,,,,
,399,Expense,ENT,AT&T Park,$0.00,$0.00,$0.00,"$41,888.00","$19,348.00","$41,524.00","$34,496.00","$36,596.00","$36,596.00",$0.00,$0.00,$0.00,"$210,448.00"
,399,Expense,ENT,Levi's Stadium,$0.00,$0.00,$0.00,$0.00,"$4,900.00","$4,900.00","$4,900.00","$15,120.00","$20,860.00","$15,960.00","$10,640.00","$10,640.00","$87,920.00"
,399,Expense,ENT,Safeco Field,$0.00,$0.00,$0.00,"$29,040.00","$29,040.00","$27,104.00","$15,488.00","$29,040.00","$27,104.00",$0.00,$0.00,$0.00,"$156,816.00"
,399,Expense,ENT,UW,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,400.00","$23,100.00","$15,400.00",$0.00,"$53,900.00"
Total - 8450 - Concessionaire fees,,,,,$0.00,$0.00,$0.00,"$70,928.00","$53,288.00","$73,528.00","$54,884.00","$80,756.00","$99,960.00","$39,060.00","$26,040.00","$10,640.00","$509,084.00"
8480 - Other enterprise expenses,,,,,,,,,,,,,,,,,
,400,Expense,ENT,AA Center,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,"$2,100.00"
,400,Expense,ENT,MBenz Stadium,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,$0.00,$200.00
Total - 8480 - Other enterprise expenses,,,,,$175.00,$175.00,$175.00,$275.00,$175.00,$175.00,$175.00,$275.00,$175.00,$175.00,$175.00,$175.00,"$2,300.00"
Total - 8400 - Enterprise expenses,,,,,$250.00,"$2,900.00","$15,650.00","$71,278.00","$53,538.00","$73,978.00","$56,634.00","$82,106.00","$103,960.00","$42,210.00","$27,290.00","$10,890.00","$540,684.00"
8500 - Other expenses,,,,,,,,,,,,,,,,,
8515 - Bank fees and Credit Card,403,Expense,COMMON,HQ,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,"$3,000.00"
8530 - Membership dues - organization,,,,,,,,,,,,,,,,,
,405,Expense,DEV,ATL,$0.00,$0.00,$0.00,$200.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00
,405,Expense,DEV,HOU,$0.00,$0.00,$0.00,$0.00,$0.00,$350.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$350.00
,405,Expense,DEV,HQ,"$2,200.00","$1,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,700.00"
,405,Expense,LEV,HQ,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00
,405,Expense,DEV,SAC,$600.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$600.00
,405,Expense,EXEC,SF,$500.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
Total - 8530 - Membership dues - organization,,,,,"$3,300.00","$1,500.00",$0.00,$200.00,$0.00,$450.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,450.00"
8535 - Union fees,,,,,,,,,,,,,,,,,
,406,Expense,ENT,AT&T Park,$0.00,$0.00,$0.00,"$1,024.00",$800.00,"$1,232.00","$1,232.00",$800.00,$528.00,$0.00,$0.00,$0.00,"$5,616.00"
,406,Expense,ENT,Levi's Stadium,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$408.00,$240.00,$408.00,$240.00,"$1,296.00"
Total - 8535 - Union fees,,,,,$0.00,$0.00,$0.00,"$1,024.00",$800.00,"$1,232.00","$1,232.00",$800.00,$936.00,$240.00,$408.00,$240.00,"$6,912.00"
8590 - Other expenses,,,,,,,,,,,,,,,,,
,410,Expense,YouthConnect,ATL,$100.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,$0.00,$0.00,$400.00
,410,Expense,ADM,HQ,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00
,410,Expense,COMMON,HQ,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$900.00
Total - 8590 - Other expenses,,,,,$175.00,$75.00,$75.00,$175.00,$75.00,$175.00,$175.00,$75.00,$75.00,$175.00,$75.00,$75.00,"$1,400.00"
Total - 8500 - Other expenses,,,,,"$3,725.00","$1,825.00",$325.00,"$1,649.00","$1,125.00","$2,107.00","$1,657.00","$1,125.00","$1,261.00",$665.00,$733.00,$565.00,"$16,762.00"
8600 - Organizational expenses,,,,,,,,,,,,,,,,,
"8675 - Permits, licenses, registration",,,,,,,,,,,,,,,,,
,417,Expense,ADM,HQ,$300.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$600.00
,417,Expense,COMMON,HQ,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$600.00
,417,Expense,ENT,Toyota Center,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,"$2,100.00"
,417,Expense,ENT,Golden 1 Center,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$900.00,$0.00,$0.00,$900.00
"Total - 8675 - Permits, licenses, registration",,,,,$475.00,$175.00,$175.00,$175.00,$175.00,$775.00,$175.00,$175.00,$175.00,"$1,075.00",$175.00,$475.00,"$4,200.00"
Total - 8600 - Organizational expenses,,,,,$475.00,$175.00,$175.00,$175.00,$175.00,$775.00,$175.00,$175.00,$175.00,"$1,075.00",$175.00,$475.00,"$4,200.00"
8700 - IDA Match / Deposits,,,,,,,,,,,,,,,,,
8710 - IDA Match,475,Expense,AST,HQ,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$61,783.06","$30,891.53","$15,445.77","$7,722.88","$3,861.44","$119,704.68"
8720 - Incentive Deposits,,,,,,,,,,,,,,,,,
,420,Expense,YouthConnect,ATL,"$2,450.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,450.00",$0.00,$0.00,$0.00,"$4,900.00"
,420,Expense,YouthConnect,NOLA,$0.00,$0.00,"$4,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,500.00"
,420,Expense,YouthConnect,OAK,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,450.00",$0.00,$0.00,$0.00,"$2,450.00"
,420,Expense,YouthConnect,SAC,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,250.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$2,250.00"
,420,Expense,YouthConnect,SC,$0.00,$0.00,"$2,625.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,625.00"
,420,Expense,YouthConnect,SEA,$0.00,$0.00,"$2,625.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$2,625.00",$0.00,$0.00,$0.00,"$5,250.00"
,420,Expense,YouthConnect,SF,$0.00,$0.00,"$2,250.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$2,250.00",$0.00,$0.00,$0.00,"$4,500.00"
Total - 8720 - Incentive Deposits,,,,,"$2,450.00",$0.00,"$12,000.00",$0.00,$0.00,$0.00,"$2,250.00",$0.00,"$9,775.00",$0.00,$0.00,$0.00,"$26,475.00"
Total - 8700 - IDA Match / Deposits,,,,,"$2,450.00",$0.00,"$12,000.00",$0.00,$0.00,$0.00,"$2,250.00","$61,783.06","$40,666.53","$15,445.77","$7,722.88","$3,861.44","$146,179.68"
8800 - Fundraising Expenses,,,,,,,,,,,,,,,,,
8810 - Fundraising Event Rentals,,,,,,,,,,,,,,,,,
,423,Expense,DEV,ATL,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,"$1,000.00"
,423,Expense,DEV,HOU,$0.00,$0.00,$0.00,$0.00,$250.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00,$500.00
,423,Expense,Major Donor,HQ,"$7,500.00",$0.00,"$30,000.00",$375.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$375.00,$0.00,"$38,250.00"
,423,Expense,DEV,NOLA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,$0.00,$0.00,"$1,000.00"
,423,Expense,DEV,SAC,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,"$1,000.00"
,423,Expense,DEV,SC,$0.00,$0.00,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00",$0.00,$0.00,"$5,000.00"
,423,Expense,DEV,SEA,$500.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00",$0.00,$0.00,$0.00,"$5,500.00"
Total - 8810 - Fundraising Event Rentals,,,,,"$8,000.00",$0.00,"$32,500.00",$375.00,$250.00,$0.00,$0.00,"$1,000.00","$5,000.00","$4,500.00",$375.00,$250.00,"$52,250.00"
8820 - Fundraising Event Food,,,,,,,,,,,,,,,,,
,424,Expense,DEV,ATL,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,300.00",$0.00,$0.00,"$1,300.00"
,424,Expense,DEV,HOU,$0.00,$0.00,$0.00,$0.00,$400.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$600.00,"$1,000.00"
,424,Expense,Major Donor,HQ,$0.00,$0.00,$0.00,$750.00,$0.00,$0.00,$0.00,$0.00,"$18,750.00",$0.00,$750.00,$0.00,"$20,250.00"
,424,Expense,DEV,NOLA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,$0.00,$0.00,"$1,000.00"
,424,Expense,DEV,SAC,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,"$1,000.00"
,424,Expense,DEV,SC,$0.00,$0.00,"$1,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,"$2,000.00"
,424,Expense,DEV,SEA,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$500.00,$0.00,"$4,000.00",$0.00,$0.00,$0.00,"$5,000.00"
Total - 8820 - Fundraising Event Food,,,,,$0.00,$0.00,"$1,000.00","$1,250.00",$400.00,$0.00,$500.00,"$1,000.00","$22,750.00","$3,300.00",$750.00,$600.00,"$31,550.00"
8825 - Fundraising Event Other,,,,,,,,,,,,,,,,,
,520,Expense,DEV,ATL,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00,$0.00,$0.00,$200.00
,520,Expense,DEV,HOU,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$250.00
,520,Expense,Major Donor,HQ,$0.00,$0.00,$0.00,$750.00,$0.00,$0.00,"$7,500.00","$11,250.00","$15,000.00",$0.00,$750.00,$0.00,"$35,250.00"
,520,Expense,DEV,NOLA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$0.00,$0.00,$500.00
,520,Expense,DEV,SAC,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$500.00
,520,Expense,DEV,SEA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,$0.00,"$1,000.00"
Total - 8825 - Fundraising Event Other,,,,,$0.00,$0.00,$0.00,$750.00,$100.00,$0.00,"$7,500.00","$11,750.00","$16,000.00",$700.00,$750.00,$150.00,"$37,700.00"
8830 - Donor Communications & Tracking,,,,,,,,,,,,,,,,,
,425,Expense,DEV,NOLA,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,425,Expense,DEV,SC,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$600.00
Total - 8830 - Donor Communications & Tracking,,,,,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$900.00
8840 - Donor Development,,,,,,,,,,,,,,,,,
,426,Expense,DEV,ATL,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$360.00
,426,Expense,DEV,DAL,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$600.00
,426,Expense,DEV,HOU,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$600.00
,426,Expense,DEV,HQ,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,"$3,000.00"
,426,Expense,Major Donor,HQ,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,"$1,200.00"
,426,Expense,DEV,NOLA,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$900.00
,426,Expense,DEV,SAC,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$600.00
,426,Expense,DEV,SC,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$600.00
Total - 8840 - Donor Development,,,,,$655.00,$655.00,$655.00,$655.00,$655.00,$655.00,$655.00,$655.00,$655.00,$655.00,$655.00,$655.00,"$7,860.00"
8850 - Campaigns,427,Expense,DEV,SC,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
8880 - Fundraising expenses - other,,,,,,,,,,,,,,,,,
,428,Expense,DEV,ATL,$0.00,$0.00,$0.00,$200.00,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00,$0.00,$0.00,$400.00
,428,Expense,DEV,DAL,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$480.00
,428,Expense,DEV,HOU,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$480.00
,428,Expense,Major Donor,HQ,$0.00,"$2,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,000.00"
,428,Expense,DEV,NOLA,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$240.00
,428,Expense,DEV,SAC,$100.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,$0.00,$0.00,$400.00
,428,Expense,DEV,SC,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$600.00
Total - 8880 - Fundraising expenses - other,,,,,$250.00,"$2,150.00",$150.00,$450.00,$150.00,$150.00,$250.00,$150.00,$150.00,$450.00,$150.00,$150.00,"$4,600.00"
Total - 8800 - Fundraising Expenses,,,,,"$9,005.00","$2,905.00","$34,405.00","$3,580.00","$1,655.00",$905.00,"$9,005.00","$14,655.00","$44,655.00","$9,705.00","$2,780.00","$1,905.00","$135,160.00"
9800 - Fixed asset purchases,,,,,,,,,,,,,,,,,
9830 - Capital purchases - equipment,183,Expense,ENT,AT&T Park,$0.00,$0.00,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
Total - 9800 - Fixed asset purchases,,,,,$0.00,$0.00,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
Total - Expense,,,,,"$490,199.60","$460,094.52","$618,565.17","$731,861.20","$787,702.42","$678,681.24","$649,584.44","$787,180.26","$817,304.83","$597,081.78","$704,634.19","$511,385.90","$7,834,275.55"
Net Ordinary Income,,,,,"($363,410.22)","($365,669.39)","($453,358.67)","($375,086.67)","($544,730.02)","($371,890.26)","($385,549.84)","($424,260.96)","($408,984.35)","($381,911.07)","($505,335.76)","($336,249.35)","($4,916,436.56)"
Net Income,,,,,"($363,410.22)","($365,669.39)","($453,358.67)","($375,086.67)","($544,730.02)","($371,890.26)","($385,549.84)","($424,260.96)","($408,984.35)","($381,911.07)","($505,335.76)","($336,249.35)","($4,916,436.56)"
